uid,fold,label,failure_class,tau,score_A,score_B,alarm_step_A,alarm_step_B,raw_score_A,raw_score_B,task_group
ollama_llama8b/real-looping-051,1,1,looping,2.0,26.406993528101786,77.10803893529507,3.0,3.0,2308493.062513355,624.8278329156117,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-looping-053,1,1,looping,3.0,27.255249923513187,180.96540961588008,4.0,3.0,2374486.977163892,1457.314051060063,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-looping-057,1,1,looping,2.0,8.226929555652818,36.07760571163023,3.0,3.0,894093.363755762,295.94149620823987,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Prague->Cusco->Tunis and Prague->Bergen->Tunis (sum the two legs of each), then add 3 hotel nights in Tunis. Report the total in USD."
ollama_llama8b/real-goal_drift-000,1,1,goal_drift,3.0,4.279818831656468,29.411572511776612,7.0,3.0,587010.1638592291,242.50878621177077,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Price a two-city trip: flight Cusco->Osaka, 2 hotel nights in Osaka, flight Osaka->Cusco. Use the calculator for the total."
ollama_llama8b/real-goal_drift-001,1,1,goal_drift,3.0,5.861922879059228,18.760005484953535,4.0,3.0,710097.0513113746,157.1293596639569,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-goal_drift-007,1,1,goal_drift,2.0,23.340493590279905,25.904885613068572,4.0,3.0,2069920.9323564782,214.4003477312665,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-goal_drift-010,1,1,goal_drift,3.0,5.183727441983864,19.044708090158817,4.0,3.0,657333.7924278057,159.41144126827703,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-goal_drift-011,1,1,goal_drift,3.0,5.335553249817627,19.239463195713984,4.0,3.0,669145.7627921089,160.97253356462045,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-goal_drift-013,1,1,goal_drift,2.0,22.76489788101388,25.910390203258252,4.0,3.0,2025139.8799341219,214.44447069952008,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-goal_drift-017,1,1,goal_drift,3.0,6.667718149697153,18.99721032493575,4.0,3.0,772787.5121248108,159.0307149444567,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-goal_drift-020,1,1,goal_drift,3.0,5.99921467016045,18.95613564945048,4.0,3.0,720778.2825914042,158.70147397646218,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-goal_drift-024,1,1,goal_drift,2.0,23.36470513826123,25.925889694671035,4.0,3.0,2071804.578432924,214.56870947915445,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-goal_drift-028,1,1,goal_drift,3.0,0.9982166708999399,18.38296393302368,,3.0,331703.19053667807,154.10711970551674,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Cusco->Prague->Lisbon and Cusco->Bergen->Lisbon (sum the two legs of each), then add 3 hotel nights in Lisbon. Report the total in USD."
ollama_llama8b/real-goal_drift-031,1,1,goal_drift,3.0,6.667718149697153,2.107554201688273,4.0,4.0,772787.5121248108,23.648836319341363,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-goal_drift-035,1,1,goal_drift,2.0,-1.1676888639363012,2.300460428125586,,4.0,163196.84530861359,25.195108614229497,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Cusco->Prague->Lisbon and Cusco->Bergen->Lisbon (sum the two legs of each), then add 3 hotel nights in Lisbon. Report the total in USD."
ollama_llama8b/real-goal_drift-037,1,1,goal_drift,2.0,21.858935319491238,25.87652052908339,4.0,3.0,1954656.4550108006,214.17298263103882,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-goal_drift-039,1,1,goal_drift,2.0,21.002407913668982,26.181244545966436,4.0,3.0,1888019.0599714569,216.61554922723107,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-goal_drift-042,1,1,goal_drift,2.0,-1.1676888639363012,-0.3636436922333282,,,163196.84530861359,3.840534072557203,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Cusco->Prague->Lisbon and Cusco->Bergen->Lisbon (sum the two legs of each), then add 3 hotel nights in Lisbon. Report the total in USD."
ollama_llama8b/real-goal_drift-044,1,1,goal_drift,2.0,21.858935319491238,12.659363625434464,4.0,4.0,1954656.4550108006,108.2286390256077,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-goal_drift-046,1,1,goal_drift,2.0,21.002407913668982,12.92803657405208,4.0,4.0,1888019.0599714569,110.38223222218772,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-goal_drift-051,1,1,goal_drift,2.0,21.858935319491238,12.578700522908678,4.0,4.0,1954656.4550108006,107.5820703639379,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-goal_drift-053,1,1,goal_drift,3.0,4.954230818726831,18.730563125881613,4.0,3.0,639479.0722633142,156.89335948412935,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-goal_drift-057,1,1,goal_drift,2.0,-1.4410630915886808,2.096508536051225,,4.0,141928.4699153487,23.560297929116224,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Prague->Cusco->Tunis and Prague->Bergen->Tunis (sum the two legs of each), then add 3 hotel nights in Tunis. Report the total in USD."
ollama_llama8b/real-context_corruption-001,1,1,context_corruption,3.0,12.811868921879807,63.40118951136987,4.0,3.0,1250799.3064983673,514.9582765728758,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-context_corruption-007,1,1,context_corruption,2.0,15.066576082321552,118.2118762422802,4.0,3.0,1426214.3728781259,954.3025523956188,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-context_corruption-010,1,1,context_corruption,2.0,72.97632735164781,987.1062061473119,4.0,3.0,5931563.46706114,7919.071156970144,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-context_corruption-011,1,1,context_corruption,4.0,18.17700135382548,61.35217693464888,4.0,3.0,1668203.8715779227,498.53407172591295,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-context_corruption-012,1,1,context_corruption,2.0,0.10021720106224573,1.4676992455447535,,,261839.29008243678,18.519971327764225,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Price a two-city trip: flight Cusco->Osaka, 2 hotel nights in Osaka, flight Osaka->Cusco. Use the calculator for the total."
ollama_llama8b/real-context_corruption-013,1,1,context_corruption,2.0,26.620016888269344,121.01669154280918,4.0,3.0,2325066.171216709,976.7850210623089,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-context_corruption-017,1,1,context_corruption,2.0,26.866287394681972,200.8718848617736,4.0,3.0,2344225.8909300594,1616.8777506361585,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-context_corruption-020,1,1,context_corruption,3.0,11.561102465139193,63.333584158273304,4.0,3.0,1153490.3144997149,514.416374497396,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-context_corruption-024,1,1,context_corruption,3.0,45.824573929627945,570.9917749263968,4.0,3.0,3819170.907879614,4583.635964528993,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-context_corruption-028,1,1,context_corruption,3.0,-0.9311770809413024,15.064601548155148,,3.0,181597.34132049233,127.50822803216505,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Cusco->Prague->Lisbon and Cusco->Bergen->Lisbon (sum the two legs of each), then add 3 hotel nights in Lisbon. Report the total in USD."
ollama_llama8b/real-context_corruption-031,1,1,context_corruption,3.0,78.10352270311463,1009.1557148355995,4.0,3.0,6330456.648711981,8095.812701451467,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-context_corruption-035,1,1,context_corruption,3.0,-1.5206960540698404,15.032936135156946,,3.0,135733.0660754493,127.25440858978837,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Cusco->Prague->Lisbon and Cusco->Bergen->Lisbon (sum the two legs of each), then add 3 hotel nights in Lisbon. Report the total in USD."
ollama_llama8b/real-context_corruption-037,1,1,context_corruption,2.0,39.67874895861284,319.04745723229286,4.0,3.0,3341028.8616913296,2564.1339220094674,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-context_corruption-039,1,1,context_corruption,3.0,11.216593583390832,60.6273500881874,4.0,3.0,1126687.6993217575,492.7241002596019,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-context_corruption-042,1,1,context_corruption,2.0,-0.8836537503728655,2.5098390894575937,,4.0,185294.63218491495,26.87341848083019,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Cusco->Prague->Lisbon and Cusco->Bergen->Lisbon (sum the two legs of each), then add 3 hotel nights in Lisbon. Report the total in USD."
ollama_llama8b/real-context_corruption-044,1,1,context_corruption,3.0,10.44974345817831,64.42949125252711,4.0,3.0,1067027.1509465415,523.2008020864489,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-context_corruption-046,1,1,context_corruption,3.0,41.9143274932906,1054.3281897877803,4.0,3.0,3514955.7307490525,8457.900270111586,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-context_corruption-051,1,1,context_corruption,2.0,13.266942146697936,50.08336415976356,4.0,3.0,1286203.771140012,408.2070080956004,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-context_corruption-053,1,1,context_corruption,2.0,29.27808422248073,198.79992543919383,4.0,3.0,2531862.4532585894,1600.2696114877385,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Compute the total price of item-1, item-3 and item-6 with 8% tax added, using the catalog and the calculator. Report the total."
ollama_llama8b/real-context_corruption-057,1,1,context_corruption,2.0,-1.0396867966512813,2.0563087448027537,,,173155.34081680587,23.238069742832167,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Prague->Cusco->Tunis and Prague->Bergen->Tunis (sum the two legs of each), then add 3 hotel nights in Tunis. Report the total in USD."
ollama_llama8b/real-healthy-002,2,0,,,-2.1091222179627733,-0.8639674080879616,,,289706.3510347388,8148897.684745428,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Prague->Tunis->Osaka and Prague->Bergen->Osaka (sum the two legs of each), then add 3 hotel nights in Osaka. Report the total in USD."
ollama_llama8b/real-healthy-029,2,0,,,-2.176560738852971,-0.9425887729722222,,,283594.66269170365,5818527.012820818,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Bergen->Tunis->Prague and Bergen->Cusco->Prague (sum the two legs of each), then add 3 hotel nights in Prague. Report the total in USD."
ollama_llama8b/real-healthy-036,2,0,,,-2.176560738852971,-0.9425887729722222,,,283594.66269170365,5818527.012820818,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Bergen->Tunis->Prague and Bergen->Cusco->Prague (sum the two legs of each), then add 3 hotel nights in Prague. Report the total in USD."
ollama_llama8b/real-healthy-043,2,0,,,-2.176560738852971,-0.9425887729722222,,,283594.66269170365,5818527.012820818,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Bergen->Tunis->Prague and Bergen->Cusco->Prague (sum the two legs of each), then add 3 hotel nights in Prague. Report the total in USD."
ollama_llama8b/real-healthy-050,2,0,,,-2.176560738852971,-0.9425887729722222,,,283594.66269170365,5818527.012820818,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Bergen->Tunis->Prague and Bergen->Cusco->Prague (sum the two legs of each), then add 3 hotel nights in Prague. Report the total in USD."
ollama_llama8b/real-healthy-077,2,0,,,-3.256401931696785,-1.0713273532583567,,,185732.89550706794,2002660.7748629027,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Price a two-city trip: flight Prague->Bergen, 2 hotel nights in Bergen, flight Bergen->Prague. Use the calculator for the total."
ollama_llama8b/real-healthy-084,2,0,,,-3.256401931696785,-1.0713273532583567,,,185732.89550706794,2002660.7748629027,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Price a two-city trip: flight Prague->Bergen, 2 hotel nights in Bergen, flight Bergen->Prague. Use the calculator for the total."
ollama_llama8b/real-healthy-091,2,0,,,-3.256401931696785,-1.0713273532583567,,,185732.89550706794,2002660.7748629027,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Price a two-city trip: flight Prague->Bergen, 2 hotel nights in Bergen, flight Bergen->Prague. Use the calculator for the total."
ollama_llama8b/real-healthy-108,2,0,,,-2.513662215888232,-0.9629210650792486,,,253044.47949639283,5215869.232852616,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Prague->Cusco->Tunis and Prague->Lisbon->Tunis (sum the two legs of each), then add 3 hotel nights in Tunis. Report the total in USD."
ollama_llama8b/real-healthy-115,2,0,,,-2.513662215888232,-0.9629210650792486,,,253044.47949639283,5215869.232852616,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Prague->Cusco->Tunis and Prague->Lisbon->Tunis (sum the two legs of each), then add 3 hotel nights in Tunis. Report the total in USD."
ollama_llama8b/real-healthy-122,2,0,,,-2.513662215888232,-0.9629210650792486,,,253044.47949639283,5215869.232852616,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Prague->Cusco->Tunis and Prague->Lisbon->Tunis (sum the two legs of each), then add 3 hotel nights in Tunis. Report the total in USD."
ollama_llama8b/real-tool_cascade-002,2,1,tool_cascade,3.0,0.5744548783981177,-0.7947799958257246,,,532908.4058984441,10199641.99120241,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Prague->Tunis->Osaka and Prague->Bergen->Osaka (sum the two legs of each), then add 3 hotel nights in Osaka. Report the total in USD."
ollama_llama8b/real-tool_cascade-036,2,1,tool_cascade,3.0,-2.2299385994802776,-0.9812208592898265,,,278757.23677746655,4673455.554415906,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Bergen->Tunis->Prague and Bergen->Cusco->Prague (sum the two legs of each), then add 3 hotel nights in Prague. Report the total in USD."
ollama_llama8b/real-looping-002,2,1,looping,3.0,8.03066804805958,-0.7280376564301364,4.0,,1208635.727771378,12177913.29865276,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Prague->Tunis->Osaka and Prague->Bergen->Osaka (sum the two legs of each), then add 3 hotel nights in Osaka. Report the total in USD."
ollama_llama8b/real-looping-029,2,1,looping,2.0,3.4644677214207915,-0.8291252816736654,4.0,,794818.9218879918,9181633.12075438,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Bergen->Tunis->Prague and Bergen->Cusco->Prague (sum the two legs of each), then add 3 hotel nights in Prague. Report the total in USD."
ollama_llama8b/real-looping-036,2,1,looping,2.0,3.4644677214207915,-0.8291252816736654,4.0,,794818.9218879918,9181633.12075438,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Bergen->Tunis->Prague and Bergen->Cusco->Prague (sum the two legs of each), then add 3 hotel nights in Prague. Report the total in USD."
ollama_llama8b/real-looping-043,2,1,looping,2.0,3.4644677214207915,-0.8291252816736654,4.0,,794818.9218879918,9181633.12075438,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Bergen->Tunis->Prague and Bergen->Cusco->Prague (sum the two legs of each), then add 3 hotel nights in Prague. Report the total in USD."
ollama_llama8b/real-looping-050,2,1,looping,2.0,3.4644677214207915,-0.8291252816736654,4.0,,794818.9218879918,9181633.12075438,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Bergen->Tunis->Prague and Bergen->Cusco->Prague (sum the two legs of each), then add 3 hotel nights in Prague. Report the total in USD."
ollama_llama8b/real-goal_drift-014,2,1,goal_drift,2.0,-3.2209404306303293,-1.0578724627210354,,,188946.63210498742,2401469.4491753844,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Price a two-city trip: flight Prague->Osaka, 2 hotel nights in Osaka, flight Osaka->Prague. Use the calculator for the total."
ollama_llama8b/real-goal_drift-029,2,1,goal_drift,2.0,-0.3166250913582762,-0.9298601225674404,,,452153.3271691913,6195809.620928057,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Bergen->Tunis->Prague and Bergen->Cusco->Prague (sum the two legs of each), then add 3 hotel nights in Prague. Report the total in USD."
ollama_llama8b/real-goal_drift-036,2,1,goal_drift,2.0,-0.3166250913582762,-0.9298601225674404,,,452153.3271691913,6195809.620928057,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Bergen->Tunis->Prague and Bergen->Cusco->Prague (sum the two legs of each), then add 3 hotel nights in Prague. Report the total in USD."
ollama_llama8b/real-goal_drift-043,2,1,goal_drift,3.0,-1.1236320235457513,-0.9718242347150867,,,379017.45771219,4951975.500696351,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Bergen->Tunis->Prague and Bergen->Cusco->Prague (sum the two legs of each), then add 3 hotel nights in Prague. Report the total in USD."
ollama_llama8b/real-goal_drift-050,2,1,goal_drift,2.0,-0.3166250913582762,-0.9298601225674404,,,452153.3271691913,6195809.620928057,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Bergen->Tunis->Prague and Bergen->Cusco->Prague (sum the two legs of each), then add 3 hotel nights in Prague. Report the total in USD."
ollama_llama8b/real-context_corruption-002,2,1,context_corruption,3.0,0.2827127949388817,-0.7953130048726283,,,506468.9664339619,10183843.376505204,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Prague->Tunis->Osaka and Prague->Bergen->Osaka (sum the two legs of each), then add 3 hotel nights in Osaka. Report the total in USD."
ollama_llama8b/real-context_corruption-021,2,1,context_corruption,2.0,-3.219121929806603,-1.0372218159915403,,,189111.43569408546,3013563.395465107,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Price a two-city trip: flight Prague->Osaka, 2 hotel nights in Osaka, flight Osaka->Prague. Use the calculator for the total."
ollama_llama8b/real-context_corruption-029,2,1,context_corruption,3.0,-2.382404401374209,-0.817647679067773,,,264939.85982663115,9521834.140364654,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Bergen->Tunis->Prague and Bergen->Cusco->Prague (sum the two legs of each), then add 3 hotel nights in Prague. Report the total in USD."
ollama_llama8b/real-context_corruption-036,2,1,context_corruption,3.0,-2.40141160569189,-0.8799769275521696,,,263217.3115333316,7674368.723235816,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Bergen->Tunis->Prague and Bergen->Cusco->Prague (sum the two legs of each), then add 3 hotel nights in Prague. Report the total in USD."
ollama_llama8b/real-context_corruption-043,2,1,context_corruption,2.0,-2.231077331111892,-0.9527674790397057,,,278654.0380010563,5516825.838684199,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Bergen->Tunis->Prague and Bergen->Cusco->Prague (sum the two legs of each), then add 3 hotel nights in Prague. Report the total in USD."
ollama_llama8b/real-context_corruption-050,2,1,context_corruption,3.0,-2.171749967689297,-0.9223198978043805,,,284030.64399221155,6419305.087757232,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Bergen->Tunis->Prague and Bergen->Cusco->Prague (sum the two legs of each), then add 3 hotel nights in Prague. Report the total in USD."
ollama_llama8b/real-healthy-027,3,0,,,-1.7639810914485272,-0.7516789420306808,,,125965.11631773916,100220.25835227499,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Cusco->Tunis->Bergen and Cusco->Osaka->Bergen (sum the two legs of each), then add 3 hotel nights in Bergen. Report the total in USD."
ollama_llama8b/real-healthy-034,3,0,,,-1.7639810914485272,-0.7516789420306808,,,125965.11631773916,100220.25835227499,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Cusco->Tunis->Bergen and Cusco->Osaka->Bergen (sum the two legs of each), then add 3 hotel nights in Bergen. Report the total in USD."
ollama_llama8b/real-healthy-041,3,0,,,-1.7639810914485272,-0.7516789420306808,,,125965.11631773916,100220.25835227499,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Cusco->Tunis->Bergen and Cusco->Osaka->Bergen (sum the two legs of each), then add 3 hotel nights in Bergen. Report the total in USD."
ollama_llama8b/real-healthy-079,3,0,,,-2.722581323064507,-1.6358924374943469,,,86325.38635172918,46103.17414111196,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Tunis->Bergen->Lisbon and Tunis->Cusco->Lisbon (sum the two legs of each), then add 3 hotel nights in Lisbon. Report the total in USD."
ollama_llama8b/real-healthy-086,3,0,,,-2.722581323064507,-1.6358924374943469,,,86325.38635172918,46103.17414111196,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Tunis->Bergen->Lisbon and Tunis->Cusco->Lisbon (sum the two legs of each), then add 3 hotel nights in Lisbon. Report the total in USD."
ollama_llama8b/real-healthy-089,3,0,,,-2.5675913339925835,-1.3374639720768187,,,92734.48277338235,64368.08242046332,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Price a two-city trip: flight Prague->Lisbon, 2 hotel nights in Lisbon, flight Lisbon->Prague. Use the calculator for the total."
ollama_llama8b/real-healthy-093,3,0,,,-2.722581323064507,-1.6358924374943469,,,86325.38635172918,46103.17414111196,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Tunis->Bergen->Lisbon and Tunis->Cusco->Lisbon (sum the two legs of each), then add 3 hotel nights in Lisbon. Report the total in USD."
